concept_id,concept_code,concept_name,body_system,progressive,icd
44825482,519.3,"Other diseases of mediastinum, not elsewhere classified",pulmonary/respiratory,no,9
44825501,530.3,Stricture and stenosis of esophagus,gastrointestinal,no,9
44825505,533,"Peptic ulcer, site unspecified",gastrointestinal,no,9
44827825,502,Pneumoconiosis due to other silica or silicates,pulmonary/respiratory,no,9
44828729,151,Malignant neoplasm of stomach,malignancy,no,9
44828731,158,Malignant neoplasm of retroperitoneum and peritoneum,malignancy,no,9
44828836,301.3,Explosive personality disorder,mental health,no,9
44825529,572.4,Hepatorenal syndrome,gastrointestinal,yes,9
44825534,577.8,Other specified diseases of pancreas,gastrointestinal,no,9
44825535,579.4,Pancreatic steatorrhea,gastrointestinal,no,9
44825538,582,Chronic glomerulonephritis,renal,yes,9
44826304,16,Tuberculosis of genitourinary system,pulmonary/respiratory,no,9
44826457,245,Thyroiditis,endocrinological,no,9
44826463,255,Disorders of adrenal glands,endocrinological,no,9
44826466,261,Nutritional marasmus,metabolic,no,9
44826467,267,Ascorbic acid deficiency,metabolic,no,9
44826475,277,Cystic fibrosis,pulmonary/respiratory,yes,9
44826476,277.81,Primary carnitine deficiency,metabolic,yes,9
44826477,277.84,Other secondary carnitine deficiency,metabolic,yes,9
44828010,701.8,Other specified hypertrophic and atrophic conditions of skin,dermatological,no,9
44826481,284,Aplastic anemia and other bone marrow failure syndromes,hematological,yes,9
44826483,287.3,Primary thrombocytopenia,hematological,no,9
44826497,295.8,Other specified types of schizophrenia,mental health,yes,9
44826498,296,Episodic mood disorders,mental health,no,9
44828020,710,Diffuse diseases of connective tissue,immunological,no,9
44828028,712,Crystal arthropathies,immunological,no,9
44828044,718.7,Developmental dislocation of joint,musculoskeletal,no,9
44828057,722.4,Degeneration of cervical intervertebral disc,musculoskeletal,no,9
44828058,722.8,Postlaminectomy syndrome,musculoskeletal,no,9
44825137,30,Leprosy,neurological,no,9
44829011,492,Emphysema,pulmonary/respiratory,yes,9
44829013,496,"Chronic airway obstruction, not elsewhere classified",pulmonary/respiratory,yes,9
44829014,504,Pneumonopathy due to inhalation of other dust,pulmonary/respiratory,no,9
44829046,556,Ulcerative colitis,gastrointestinal,no,9
44829051,569.1,Rectal prolapse,gastrointestinal,no,9
44829952,314.2,Hyperkinetic conduct disorder,mental health,no,9
44832676,743.4,Coloboma and other anomalies of anterior segment,otologic,no,9
44832677,743.5,Congenital anomalies of posterior segment,otologic,no,9
44832678,744.2,Other specified congenital anomalies of ear,ophthalmological,no,9
44832679,745.5,Ostium secundum type atrial septal defect,cardiac,no,9
44832680,746.84,"Obstructive anomalies of heart, not elsewhere classified",cardiac,no,9
44832682,747.83,Persistent fetal circulation,cardiac,no,9
44832683,750.4,Other specified anomalies of esophagus,gastrointestinal,no,9
44832693,758.5,Other conditions due to autosomal anomalies,genetic,no,9
44832694,758.7,Klinefelter's syndrome,genetic,no,9
44829823,200,Lymphosarcoma and reticulosarcoma and other specified malignant tumors of lymphatic tissue,malignancy,no,9
44829984,349.9,Unspecified disorders of nervous system,neurological,no,9
44829996,361,Retinal detachments and defects,ophthalmological,no,9
44830001,362.34,Transient retinal arterial occlusion,ophthalmological,no,9
44830002,362.55,Toxic maculopathy,ophthalmological,no,9
44830003,362.66,Secondary vitreoretinal degenerations,ophthalmological,no,9
44832474,569.2,Stenosis of rectum and anus,gastrointestinal,no,9
44832475,569.87,Vomiting of fecal matter,gastrointestinal,no,9
44832479,573,Chronic passive congestion of liver,gastrointestinal,yes,9
44832480,573.4,Hepatic infarction,gastrointestinal,no,9
44829649,V56.0,Encounter for extracorporeal dialysis,renal,yes,9
44829650,V56.1,Fitting and adjustment of extracorporeal dialysis catheter,renal,yes,9
44829849,208,Leukemia of unspecified cell type,malignancy,no,9
44829873,243,Congenital hypothyroidism,endocrinological,no,9
44830923,46,Slow virus infections and prion diseases of central nervous system,neurological,yes,9
44830935,58.2,Other human herpesvirus encephalitis,neurological,yes,9
44830966,146,Malignant neoplasm of oropharynx,malignancy,no,9
44830971,157,Malignant neoplasm of pancreas,malignancy,no,9
44831460,695.4,Lupus erythematosus,immunological,yes,9
44830818,V55.0,Attention to tracheostomy,pulmonary/respiratory,no,9
44829062,586,"Renal failure, unspecified",renal,yes,9
44829067,596.54,Neurogenic bladder NOS,renal,no,9
44829068,599.81,Urethral hypermobility,renal,no,9
44832483,575.5,Fistula of gallbladder,gastrointestinal,no,9
44832484,575.8,Other specified disorders of gallbladder,gastrointestinal,no,9
44832486,577.1,Chronic pancreatitis,gastrointestinal,yes,9
44832503,619,Fistula involving female genital tract,genitourinary,no,9
44830024,369.61,One eye: total vision impairment; other eye: not specified,ophthalmological,no,9
44830070,388,Degenerative and vascular disorders of ear,otologic,no,9
44830074,389.8,Other specified forms of hearing loss,neurological,no,9
44830085,427.4,Ventricular fibrillation and flutter,cardiac,no,9
44830091,437.4,Cerebral arteritis,neurological,yes,9
44829737,42,Human immunodeficiency virus [HIV] disease,immunological,yes,9
44831017,206,Monocytic leukemia,malignancy,no,9
44831020,209,Malignant carcinoid tumors of the small intestine,malignancy,no,9
44826616,379.1,Other disorders of sclera,ophthalmological,no,9
44826631,390,Rheumatic fever without mention of heart involvement,neurological,no,9
44826646,437.3,"Cerebral aneurysm, nonruptured",neurological,yes,9
44826647,437.6,Nonpyogenic thrombosis of intracranial venous sinus,neurological,yes,9
44831497,718,Articular cartilage disorder,musculoskeletal,no,9
44832364,396,Diseases of mitral and aortic valves,cardiac,no,9
44832365,398,Other rheumatic heart disease,cardiac,no,9
44832366,402,Hypertensive heart disease,cardiac,no,9
44832367,403,Hypertensive chronic kidney disease,renal,no,9
44832370,405,Secondary hypertension,cardiac,no,9
44832372,410,Acute myocardial infarction,cardiac,yes,9
44832392,441,Aortic aneurysm and dissection,cardiac,yes,9
44832396,446.2,Hypersensitivity angiitis,immunological,yes,9
44831513,722.5,Degeneration of thoracic or lumbar intervertebral disc,musculoskeletal,no,9
44831514,722.6,"Degeneration of intervertebral disc, site unspecified",musculoskeletal,no,9
44831518,725,Polymyalgia rheumatica,immunological,no,9
44831529,733.7,Algoneurodystrophy,musculoskeletal,no,9
44831530,737.1,Kyphosis (acquired),musculoskeletal,no,9
44831535,740,Anencephalus,neurological,yes,9
44825121,17,Tuberculosis of other organs,pulmonary/respiratory,no,9
44829892,268,"Rickets, active",metabolic,no,9
44829901,277.82,Carnitine deficiency due to inborn errors of metabolism,metabolic,yes,9
44829902,277.83,Iatrogenic carnitine deficiency,metabolic,yes,9
44829913,289.53,Neutropenic splenomegaly,immunological,no,9
44832408,457,Postmastectomy lymphedema syndrome,cardiac,no,9
44829410,906.7,Late effect of burn of other extremities,musculoskeletal,no,9
44829411,906.8,Late effect of burns of other specified sites,musculoskeletal,no,9
44829444,952,Spinal cord injury without evidence of spinal bone injury,neurological,yes,9
44831544,745.4,Ventricular septal defect,cardiac,no,9
44831545,745.6,Endocardial cushion defects,cardiac,yes,9
44831553,750.3,"Tracheoesophageal fistula, esophageal atresia and stenosis",gastrointestinal,no,9
44831554,751.8,Other specified anomalies of digestive system,gastrointestinal,no,9
44829759,78.5,Cytomegaloviral disease,neurological,yes,9
44829786,137,Late effects of tuberculosis,pulmonary/respiratory,yes,9
44829919,295.5,Latent schizophrenia,mental health,yes,9
44830397,751.1,Atresia and stenosis of small intestine,gastrointestinal,no,9
44830403,754,"Congenital musculoskeletal deformities of skull, face, and jaw",musculoskeletal,no,9
44831557,754.7,Other congenital deformities of feet,musculoskeletal,no,9
44829790,148,Malignant neoplasm of hypopharynx,malignancy,no,9
44829795,155,Malignant neoplasm of liver and intrahepatic bile ducts,malignancy,no,9
44829799,160,"Malignant neoplasm of nasal cavities, middle ear, and accessory sinuses",malignancy,no,9
44829803,164,"Malignant neoplasm of thymus, heart, and mediastinum",malignancy,no,9
44829811,175,Malignant neoplasm of male breast,malignancy,no,9
44829813,183,Malignant neoplasm of ovary and other uterine adnexa,malignancy,no,9
44829815,186,Malignant neoplasm of testis,malignancy,no,9
44829928,300.7,Hypochondriasis,mental health,no,9
44829929,301.5,Histrionic personality disorder,mental health,no,9
44829601,V15.1,"Personal history of surgery to heart and great vessels, presenting hazards to health",cardiac,no,9
44830407,755.4,"Reduction deformities, unspecified limb",musculoskeletal,no,9
44830408,755.58,"Cleft hand, congenital",musculoskeletal,no,9
44830413,758.1,Patau's syndrome,genetic,yes,9
44830414,759,Other and unspecified congenital anomalies,genetic,no,9
44830439,780.03,Persistent vegetative state,neurological,yes,9
44829634,V43.22,"Organ or tissue replaced by other means, fully implantable artificial heart",cardiac,yes,9
44830449,788.37,Continuous leakage,genitourinary,no,9
44828984,437.5,Moyamoya disease,neurological,yes,9
44828985,437.7,Transient global amnesia,neurological,yes,9
44832416,476.1,Chronic laryngotracheitis,pulmonary/respiratory,no,9
44832428,515,Postinflammatory pulmonary fibrosis,pulmonary/respiratory,yes,9
44831138,357,Inflammatory and toxic neuropathy,neurological,no,9
44831140,358,Myoneural disorders,neurological,no,9
44831142,359.6,Symptomatic inflammatory myopathy in diseases classified elsewhere,musculoskeletal,no,9
44831151,362.26,"Retinopathy of prematurity, stage 4",ophthalmological,no,9
44831153,362.64,Senile reticular degeneration,ophthalmological,no,9
44831157,364.8,Other disorders of iris and ciliary body,ophthalmological,no,9
44832275,342,Hemiplegia and hemiparesis,neurological,no,9
44832276,344,Quadriplegia and quadriparesis,neurological,yes,9
44832277,344.02,"Quadriplegia, C1-C4, incomplete",neurological,no,9
44832278,344.04,"Quadriplegia, C5-C7, incomplete",neurological,no,9
44832284,352,Disorders of other cranial nerves,neurological,no,9
44832293,359,Congenital hereditary muscular dystrophy,musculoskeletal,yes,9
44832294,359.5,Myopathy in endocrine diseases classified elsewhere,musculoskeletal,no,9
44832303,362.27,"Retinopathy of prematurity, stage 5",ophthalmological,no,9
44832304,362.36,Venous tributary (branch) occlusion,ophthalmological,no,9
44832305,362.7,"Hereditary retinal dystrophy, unspecified",ophthalmological,no,9
44832323,369.68,One eye: profound vision impairment; other eye: near-normal vision,ophthalmological,no,9
44832325,369.72,One eye: severe vision impairment; other eye: near-normal vision,ophthalmological,no,9
44831173,369.6,"Profound impairment, one eye, impairment level not further specified",ophthalmological,no,9
44831174,369.64,One eye: near-total vision impairment; other eye: vision not specified,ophthalmological,no,9
44832117,141,Malignant neoplasm of tongue,malignancy,no,9
44836230,736.71,Acquired equinovarus deformity,musculoskeletal,no,9
44836235,743.1,Microphthalmos,otologic,no,9
44836245,751.69,"Other anomalies of gallbladder, bile ducts, and liver",gastrointestinal,yes,9
44836250,753.6,Atresia and stenosis of urethra and bladder neck,genitourinary,no,9
44836251,753.8,Other specified anomalies of bladder and urethra,genitourinary,no,9
44836262,758.31,Cri-du-chat syndrome,genetic,yes,9
44836263,758.39,Other autosomal deletions,genetic,no,9
44836278,770.7,Chronic respiratory disease arising in the perinatal period,pulmonary/respiratory,no,9
44834691,378,Esotropia,ophthalmological,no,9
44834692,378.7,Other specified strabismus,ophthalmological,no,9
44832129,180,Malignant neoplasm of cervix uteri,malignancy,no,9
44832131,190,Malignant neoplasm of eye,malignancy,no,9
44829235,736.31,Coxa valga (acquired),musculoskeletal,no,9
44829237,738.5,Other acquired deformity of back or spine,musculoskeletal,no,9
44829242,743,Anophthalmos,otologic,no,9
44829247,746.2,Ebstein's anomaly,cardiac,yes,9
44829252,747.89,Other specified anomalies of circulatory system,cardiac,no,9
44833372,253,Acromegaly and gigantism,endocrinological,no,9
44833373,253.2,Panhypopituitarism,endocrinological,yes,9
44833374,253.3,Pituitary dwarfism,endocrinological,no,9
44833385,277.2,Other disorders of purine and pyrimidine metabolism,metabolic,yes,9
44833386,277.88,Tumor lysis syndrome,metabolic,yes,9
44833396,288.01,Congenital neutropenia,immunological,yes,9
44833405,301,Paranoid personality disorder,mental health,no,9
44833406,301.1,Affective personality disorder,mental health,no,9
44833412,304.8,Combinations of drug dependence excluding opioid type drug,mental health,no,9
44833421,311,"Depressive disorder, not elsewhere classified",mental health,no,9
44833422,312,"Undersocialized conduct disorder, aggressive type",mental health,no,9
44833424,312.82,"Conduct disorder, adolescent onset type",mental health,no,9
44833589,453.72,Chronic venous embolism and thrombosis of deep veins of upper extremity,cardiac,no,9
44833625,527.1,Hypertrophy of salivary gland,gastrointestinal,no,9
44833628,530,Achalasia and cardiospasm,gastrointestinal,no,9
44833630,530.84,Tracheoesophageal fistula,gastrointestinal,no,9
44833634,532,Duodenal ulcer,gastrointestinal,no,9
44834725,411,Other acute and subacute forms of ischemic heart disease,cardiac,yes,9
44829267,757.31,Congenital ectodermal dysplasia,dermatological,no,9
44833428,315.01,Alexia,mental health,no,9
44833431,330,Cerebral degenerations usually manifest in childhood,neurological,yes,9
44833436,333,Other degenerative diseases of the basal ganglia,neurological,yes,9
44833649,569,Anal and rectal polyp,gastrointestinal,no,9
44834553,256,Ovarian dysfunction,endocrinological,no,9
44834753,452,Portal vein thrombosis,cardiac,yes,9
44834755,453.52,Chronic venous embolism and thrombosis of deep vessels of distal lower extremity,cardiac,no,9
44834563,272,Disorders of lipoid metabolism,metabolic,yes,9
